0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000337315,0.000673227,0.00100635,0.00133533,0.00165887,0.00197573,0.00228476,0.00258488,0.00287513,0.00315465,0.00342267,0.00367857,0.00392181,0.00415199,0.0043688,0.00457204,0.00476162,0.00493753,0.00509985,0.00524873,0.00538439,0.00550713,0.00561728,0.00571522,0.00580137,0.00587616,0.00594008,0.0059936,0.00603722,0.00607144,0.00609675,0.00611367,0.00612268,0.00612426,0.0061189,0.00610704,0.00608913,0.0060656,0.00603686,0.0060033,0.00596531,0.00592325,0.00587744,0.00582822,0.00577589,0.00572074,0.00566303,0.00560304,0.00554099,0.00547711,0.00541161,0.00534469,0.00527653,0.0052073,0.00513716,0.00506626,0.00499474,0.00492273,0.00485034,0.00477767,0.00470485,0.00463194,0.00455905,0.00448624,0.0044136,0.00434119,0.00426906,0.00419727,0.00412588,0.00405493,0.00398446,0.0039145,0.0038451,0.00377627,0.00370805,0.00364046,0.00357353,0.00350726,0.00344168,0.0033768,0.00331262,0.00324917,0.00318645,0.00312446,0.00306321,0.0030027,0.00294293,0.00288391,0.00282564,0.0027681,0.0027113,0.00265524,0.00259991,0.00254531,0.00249143,0.00243827,0.00238581,0.00233406,0.00228299,0.00223261,0.00218291,0.00213388,0.0020855,0.00203777,0.00199068,0.00194422,0.00189837,0.00185313,0.00180849,0.00176444,0.00172096,0.00167804,0.00163567,0.00159385,0.00155256,0.00151178,0.00147151,0.00143174,0.00139245,0.00135363,0.00131527,0.00127737,0.0012399,0.00120285,0.00116622,0.00113,0.00109416,0.00105871,0.00102363,0.000988899,0.000954517,0.000920471,0.000886747,0.000853336,0.000820226,0.000787405,0.000754863,0.000722589,0.00069057,0.000658798,0.000627259,0.000595944,0.000564842,0.000533941,0.000503232,0.000472702,0.000442341,0.000412139,0.000382085,0.000352168,0.000322377,0.000292702,0.000263132,0.000233657,0.000204266,0.000174949,0.000145695,0.000116493,8.73329e-05,5.82045e-05
0,0.000676034,0.00134924,0.00201684,0.00267611,0.00332442,0.0039593,0.00457843,0.00517964,0.005761,0.00632078,0.00685747,0.00736979,0.00785669,0.00831735,0.00875117,0.00915775,0.00953692,0.00988865,0.0102131,0.0105107,0.0107817,0.0110269,0.0112468,0.0114422,0.0116141,0.0117632,0.0118906,0.0119971,0.0120838,0.0121518,0.0122019,0.0122353,0.0122528,0.0122555,0.0122443,0.0122201,0.0121839,0.0121364,0.0120785,0.012011,0.0119347,0.0118502,0.0117583,0.0116595,0.0115546,0.011444,0.0113284,0.0112081,0.0110838,0.0109558,0.0108246,0.0106906,0.0105541,0.0104155,0.0102751,0.0101332,0.00998999,0.00984584,0.00970094,0.00955552,0.00940977,0.00926388,0.00911801,0.00897233,0.00882698,0.00868209,0.00853778,0.00839416,0.00825133,0.00810938,0.0079684,0.00782845,0.00768961,0.00755193,0.00741547,0.00728028,0.00714638,0.00701384,0.00688266,0.00675288,0.00662453,0.00649762,0.00637217,0.00624818,0.00612568,0.00600466,0.00588513,0.00576709,0.00565053,0.00553546,0.00542187,0.00530976,0.0051991,0.00508991,0.00498215,0.00487583,0.00477092,0.00466742,0.0045653,0.00446455,0.00436516,0.0042671,0.00417035,0.00407491,0.00398073,0.00388782,0.00379614,0.00370567,0.0036164,0.0035283,0.00344135,0.00335553,0.00327081,0.00318717,0.00310459,0.00302305,0.00294253,0.00286299,0.00278442,0.0027068,0.0026301,0.0025543,0.00247937,0.00240529,0.00233205,0.00225961,0.00218795,0.00211705,0.0020469,0.00197745,0.0019087,0.00184062,0.00177318,0.00170637,0.00164016,0.00157453,0.00150946,0.00144492,0.0013809,0.00131736,0.0012543,0.00119168,0.00112948,0.00106769,0.00100628,0.000945235,0.000884524,0.000824131,0.000764033,0.000704209,0.000644638,0.000585299,0.00052617,0.000467231,0.00040846,0.000349835,0.000291337,0.000232944,0.000174634,0.000116388
0,0.00101758,0.00203087,0.00303566,0.00402783,0.00500341,0.00595864,0.00689,0.00779425,0.00866846,0.00951001,0.0103166,0.0110864,0.0118178,0.0125096,0.0131608,0.0137709,0.0143396,0.014867,0.0153534,0.0157991,0.0162049,0.0165718,0.0169007,0.0171929,0.0174495,0.017672,0.0178618,0.0180204,0.0181493,0.0182499,0.0183239,0.0183726,0.0183977,0.0184006,0.0183827,0.0183453,0.0182898,0.0182176,0.0181298,0.0180277,0.0179122,0.0177847,0.017646,0.0174971,0.0173389,0.0171724,0.0169983,0.0168173,0.0166303,0.0164378,0.0162405,0.016039,0.0158338,0.0156255,0.0154145,0.0152013,0.0149862,0.0147697,0.0145521,0.0143337,0.0141148,0.0138958,0.0136768,0.0134581,0.0132399,0.0130224,0.0128058,0.0125903,0.0123759,0.0121629,0.0119513,0.0117413,0.011533,0.0113264,0.0111216,0.0109188,0.0107179,0.010519,0.0103222,0.0101276,0.009935,0.00974461,0.00955642,0.00937043,0.00918667,0.00900513,0.00882584,0.00864877,0.00847395,0.00830135,0.00813097,0.00796281,0.00779684,0.00763306,0.00747145,0.00731198,0.00715464,0.0069994,0.00684625,0.00669515,0.00654608,0.00639901,0.00625392,0.00611077,0.00596954,0.00583019,0.0056927,0.00555703,0.00542314,0.00529102,0.00516062,0.00503192,0.00490486,0.00477944,0.0046556,0.00453332,0.00441256,0.00429328,0.00417546,0.00405905,0.00394403,0.00383035,0.00371799,0.00360691,0.00349707,0.00338844,0.00328098,0.00317466,0.00306945,0.00296532,0.00286222,0.00276012,0.002659,0.00255881,0.00245952,0.00236111,0.00226352,0.00216674,0.00207073,0.00197546,0.00188089,0.00178699,0.00169372,0.00160106,0.00150898,0.00141743,0.00132639,0.00123583,0.00114571,0.001056,0.000966669,0.000877687,0.00078902,0.000700637,0.000612506,0.000524596,0.000436875,0.000349311,0.000261873,0.00017453
0,0.0013634,0.00272101,0.00406711,0.00539614,0.00670274,0.00798184,0.00922868,0.0104389,0.0116086,0.0127342,0.0138127,0.0148415,0.0158186,0.0167423,0.0176115,0.0184254,0.0191837,0.0198865,0.0205342,0.0211274,0.0216672,0.0221547,0.0225915,0.022979,0.0233191,0.0236136,0.0238643,0.0240734,0.0242429,0.0243747,0.024471,0.0245337,0.0245649,0.0245665,0.0245404,0.0244885,0.0244126,0.0243144,0.0241955,0.0240575,0.023902,0.0237303,0.0235438,0.0233439,0.0231317,0.0229084,0.022675,0.0224326,0.0221822,0.0219246,0.0216606,0.0213911,0.0211167,0.0208382,0.0205562,0.0202712,0.0199839,0.0196947,0.019404,0.0191124,0.0188201,0.0185276,0.0182353,0.0179433,0.0176521,0.0173619,0.0170728,0.0167852,0.0164991,0.0162149,0.0159327,0.0156525,0.0153746,0.015099,0.0148259,0.0145553,0.0142874,0.0140222,0.0137597,0.0135001,0.0132433,0.0129894,0.0127385,0.0124905,0.0122454,0.0120034,0.0117643,0.0115282,0.0112951,0.011065,0.0108379,0.0106137,0.0103924,0.0101741,0.0099586,0.00974601,0.00953625,0.00932931,0.00912514,0.00892371,0.008725,0.00852895,0.00833554,0.00814472,0.00795646,0.00777071,0.00758744,0.00740659,0.00722814,0.00705202,0.00687821,0.00670665,0.0065373,0.00637012,0.00620506,0.00604207,0.00588111,0.00572213,0.00556508,0.00540993,0.00525662,0.0051051,0.00495534,0.00480728,0.00466088,0.00451609,0.00437287,0.00423117,0.00409095,0.00395215,0.00381474,0.00367866,0.00354388,0.00341035,0.00327802,0.00314685,0.00301679,0.0028878,0.00275984,0.00263286,0.00250681,0.00238166,0.00225736,0.00213387,0.00201113,0.00188912,0.00176779,0.00164708,0.00152697,0.00140741,0.00128835,0.00116976,0.00105159,0.000933792,0.000816334,0.000699169,0.000582256,0.000465553,0.000349018,0.000232609
0,0.00171501,0.00342265,0.00511563,0.00678688,0.00842958,0.0100373,0.011604,0.0131241,0.0145927,0.0160054,0.0173583,0.0186483,0.0198727,0.0210295,0.0221174,0.0231355,0.0240833,0.0249611,0.0257694,0.0265092,0.0271816,0.0277884,0.0283314,0.0288126,0.0292343,0.0295988,0.0299085,0.0301662,0.0303741,0.0305351,0.0306517,0.0307264,0.0307617,0.0307601,0.0307241,0.0306558,0.0305577,0.0304318,0.0302802,0.0301049,0.0299078,0.0296906,0.0294552,0.029203,0.0289355,0.0286544,0.0283608,0.028056,0.0277413,0.0274177,0.0270863,0.026748,0.0264038,0.0260545,0.0257008,0.0253436,0.0249835,0.0246211,0.0242569,0.0238916,0.0235256,0.0231594,0.0227934,0.0224279,0.0220634,0.0217001,0.0213384,0.0209785,0.0206206,0.020265,0.0199119,0.0195615,0.0192138,0.0188692,0.0185276,0.0181893,0.0178542,0.0175226,0.0171944,0.0168698,0.0165487,0.0162313,0.0159176,0.0156075,0.0153012,0.0149987,0.0146998,0.0144047,0.0141134,0.0138257,0.0135418,0.0132616,0.0129851,0.0127122,0.0124429,0.0121772,0.0119151,0.0116564,0.0114013,0.0111496,0.0109013,0.0106563,0.0104146,0.0101761,0.00994087,0.00970877,0.00947975,0.00925378,0.00903079,0.00881073,0.00859355,0.00837918,0.00816758,0.00795869,0.00775245,0.0075488,0.00734768,0.00714904,0.00695282,0.00675897,0.00656741,0.00637811,0.00619099,0.006006,0.00582309,0.00564219,0.00546325,0.00528621,0.00511101,0.0049376,0.00476592,0.00459591,0.00442752,0.00426069,0.00409536,0.00393148,0.00376899,0.00360784,0.00344796,0.00328932,0.00313185,0.00297549,0.00282019,0.00266591,0.00251257,0.00236014,0.00220855,0.00205775,0.00190769,0.00175832,0.00160958,0.00146141,0.00131378,0.00116661,0.00101987,0.000873491,0.000727429,0.000581628,0.000436038,0.000290605
0,0.002074,0.00413894,0.00618589,0.00820617,0.0101914,0.0121338,0.0140258,0.0158609,0.0176329,0.0193364,0.020967,0.0225207,0.0239944,0.0253858,0.0266932,0.0279158,0.029053,0.0301053,0.0310732,0.0319582,0.0327618,0.033486,0.0341331,0.0347058,0.0352066,0.0356387,0.0360049,0.0363085,0.0365524,0.03674,0.0368742,0.0369584,0.0369954,0.0369882,0.0369399,0.0368531,0.0367306,0.0365749,0.0363887,0.0361742,0.0359337,0.0356694,0.0353832,0.0350772,0.0347532,0.0344128,0.0340577,0.0336893,0.0333092,0.0329186,0.0325188,0.0321108,0.0316959,0.031275,0.0308491,0.0304189,0.0299854,0.0295492,0.029111,0.0286716,0.0282314,0.027791,0.0273509,0.0269116,0.0264734,0.0260368,0.0256022,0.0251697,0.0247398,0.0243126,0.0238885,0.0234676,0.0230502,0.0226363,0.0222262,0.0218199,0.0214177,0.0210195,0.0206256,0.0202359,0.0198505,0.0194695,0.019093,0.0187209,0.0183533,0.0179902,0.0176316,0.0172775,0.0169279,0.0165827,0.0162421,0.0159059,0.0155741,0.0152467,0.0149236,0.0146049,0.0142904,0.0139801,0.013674,0.0133721,0.0130742,0.0127803,0.0124904,0.0122043,0.0119222,0.0116437,0.011369,0.011098,0.0108305,0.0105666,0.0103061,0.010049,0.00979517,0.00954462,0.00929725,0.009053,0.00881178,0.00857354,0.00833821,0.00810571,0.00787597,0.00764893,0.00742452,0.00720266,0.00698329,0.00676634,0.00655173,0.00633941,0.0061293,0.00592133,0.00571544,0.00551155,0.0053096,0.00510953,0.00491126,0.00471472,0.00451986,0.0043266,0.00413487,0.00394462,0.00375577,0.00356826,0.00338202,0.003197,0.00301312,0.00283031,0.00264852,0.00246768,0.00228773,0.0021086,0.00193022,0.00175255,0.0015755,0.00139901,0.00122304,0.0010475,0.00087234,0.000697495,0.000522901,0.000348496
0,0.00244203,0.00487321,0.00728283,0.00966048,0.0119962,0.0142805,0.0165047,0.0186607,0.0207414,0.0227405,0.0246525,0.026473,0.0281984,0.029826,0.031354,0.0327813,0.0341077,0.0353336,0.0364601,0.0374886,0.0384213,0.0392606,0.0400093,0.0406707,0.0412479,0.0417444,0.042164,0.0425103,0.0427871,0.0429981,0.043147,0.0432375,0.0432732,0.0432576,0.0431941,0.043086,0.0429365,0.0427487,0.0425254,0.0422694,0.0419834,0.0416699,0.0413312,0.0409696,0.0405872,0.040186,0.0397678,0.0393345,0.0388877,0.0384288,0.0379594,0.0374807,0.0369941,0.0365007,0.0360015,0.0354976,0.0349899,0.0344792,0.0339665,0.0334522,0.0329373,0.0324222,0.0319076,0.031394,0.0308819,0.0303716,0.0298637,0.0293585,0.0288562,0.0283573,0.0278619,0.0273704,0.0268829,0.0263996,0.0259208,0.0254466,0.024977,0.0245123,0.0240525,0.0235977,0.0231479,0.0227034,0.022264,0.0218298,0.0214009,0.0209772,0.0205589,0.0201457,0.0197379,0.0193353,0.0189379,0.0185457,0.0181587,0.0177768,0.0174,0.0170283,0.0166615,0.0162996,0.0159427,0.0155905,0.0152431,0.0149004,0.0145623,0.0142287,0.0138997,0.013575,0.0132547,0.0129386,0.0126267,0.012319,0.0120152,0.0117154,0.0114195,0.0111274,0.010839,0.0105542,0.0102729,0.00999515,0.00972077,0.00944969,0.00918184,0.00891714,0.0086555,0.00839684,0.00814108,0.00788814,0.00763794,0.00739041,0.00714545,0.00690299,0.00666296,0.00642526,0.00618982,0.00595657,0.00572542,0.0054963,0.00526913,0.00504382,0.00482031,0.00459851,0.00437836,0.00415976,0.00394265,0.00372695,0.00351258,0.00329948,0.00308755,0.00287673,0.00266695,0.00245812,0.00225018,0.00204305,0.00183665,0.00163091,0.00142577,0.00122113,0.00101694,0.00081311,0.000609576,0.000406262
0,0.00282093,0.00562905,0.00841175,0.0111567,0.0138523,0.0164874,0.0190517,0.0215359,0.0239316,0.0262316,0.0284295,0.0305204,0.0325002,0.0343658,0.0361153,0.0377478,0.039263,0.0406615,0.0419448,0.0431148,0.0441741,0.0451257,0.045973,0.0467197,0.0473697,0.0479272,0.0483964,0.0487818,0.0490876,0.0493183,0.0494781,0.0495714,0.0496023,0.0495748,0.0494929,0.0493604,0.0491809,0.0489579,0.0486948,0.0483947,0.0480607,0.0476956,0.0473021,0.0468827,0.04644,0.0459761,0.0454932,0.0449932,0.0444781,0.0439496,0.0434092,0.0428586,0.0422991,0.041732,0.0411587,0.0405801,0.0399974,0.0394115,0.0388233,0.0382337,0.0376434,0.0370531,0.0364634,0.0358751,0.0352885,0.0347042,0.0341226,0.0335442,0.0329693,0.0323983,0.0318315,0.0312691,0.0307114,0.0301586,0.0296109,0.0290685,0.0285315,0.0280001,0.0274744,0.0269544,0.0264402,0.025932,0.0254297,0.0249335,0.0244432,0.023959,0.0234809,0.0230088,0.0225427,0.0220826,0.0216286,0.0211805,0.0207383,0.0203019,0.0198714,0.0194467,0.0190277,0.0186143,0.0182065,0.0178042,0.0174074,0.0170159,0.0166297,0.0162487,0.0158728,0.015502,0.0151361,0.0147751,0.0144189,0.0140674,0.0137204,0.0133781,0.0130401,0.0127064,0.012377,0.0120518,0.0117306,0.0114134,0.0111,0.0107905,0.0104846,0.0101823,0.0098835,0.00958812,0.00929606,0.00900722,0.00872151,0.00843884,0.00815911,0.00788224,0.00760814,0.00733671,0.00706787,0.00680152,0.00653757,0.00627594,0.00601654,0.00575927,0.00550404,0.00525078,0.00499939,0.00474978,0.00450187,0.00425558,0.0040108,0.00376746,0.00352548,0.00328475,0.00304521,0.00280677,0.00256933,0.00233282,0.00209715,0.00186223,0.00162798,0.00139433,0.00116117,0.000928434,0.000696032,0.000463882
0,0.00321263,0.00641032,0.00957836,0.0127024,0.015769,0.018765,0.0216788,0.0244995,0.0272176,0.0298246,0.0323137,0.034679,0.0369161,0.0390217,0.0409938,0.0428315,0.0445348,0.0461047,0.0475428,0.0488518,0.0500348,0.0510952,0.0520373,0.0528654,0.053584,0.0541982,0.0547127,0.0551328,0.0554633,0.0557093,0.0558759,0.0559677,0.0559897,0.0559464,0.0558423,0.0556817,0.0554687,0.0552073,0.0549012,0.054554,0.0541691,0.0537497,0.0532988,0.0528193,0.052314,0.0517853,0.0512356,0.0506671,0.050082,0.0494821,0.0488693,0.0482453,0.0476116,0.0469698,0.0463211,0.0456668,0.0450081,0.044346,0.0436816,0.0430158,0.0423495,0.0416833,0.041018,0.0403543,0.0396928,0.039034,0.0383784,0.0377265,0.0370786,0.0364352,0.0357966,0.0351631,0.034535,0.0339125,0.0332958,0.0326851,0.0320805,0.0314823,0.0308905,0.0303053,0.0297266,0.0291547,0.0285895,0.0280311,0.0274795,0.0269348,0.0263969,0.0258658,0.0253415,0.024824,0.0243133,0.0238093,0.0233119,0.0228212,0.0223371,0.0218594,0.0213882,0.0209234,0.0204648,0.0200125,0.0195663,0.0191261,0.0186919,0.0182635,0.0178409,0.017424,0.0170126,0.0166068,0.0162063,0.0158112,0.0154212,0.0150363,0.0146563,0.0142813,0.013911,0.0135454,0.0131843,0.0128278,0.0124755,0.0121276,0.0117837,0.011444,0.0111081,0.0107761,0.0104478,0.0101232,0.00980204,0.00948433,0.00916993,0.00885874,0.00855066,0.0082456,0.00794343,0.00764407,0.00734742,0.00705337,0.00676182,0.00647267,0.00618582,0.00590118,0.00561865,0.00533812,0.00505949,0.00478268,0.00450758,0.0042341,0.00396214,0.0036916,0.00342239,0.00315441,0.00288756,0.00262175,0.00235689,0.00209288,0.00182962,0.00156702,0.00130499,0.00104342,0.000782239,0.000521336
